run_id,sample_id,forward,reverse
AN00011576,202309076,/n/groups/kwon/joseph/data/AN00011576/202309076/202309076_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309076/202309076_2.fastq.gz
AN00011576,202309080,/n/groups/kwon/joseph/data/AN00011576/202309080/202309080_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309080/202309080_2.fastq.gz
AN00011576,202309088,/n/groups/kwon/joseph/data/AN00011576/202309088/202309088_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309088/202309088_2.fastq.gz
AN00011576,202309092,/n/groups/kwon/joseph/data/AN00011576/202309092/202309092_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309092/202309092_2.fastq.gz
AN00011576,202309097,/n/groups/kwon/joseph/data/AN00011576/202309097/202309097_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309097/202309097_2.fastq.gz
AN00011576,202309100,/n/groups/kwon/joseph/data/AN00011576/202309100/202309100_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309100/202309100_2.fastq.gz
AN00011576,202309104,/n/groups/kwon/joseph/data/AN00011576/202309104/202309104_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309104/202309104_2.fastq.gz
AN00011576,202309116,/n/groups/kwon/joseph/data/AN00011576/202309116/202309116_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309116/202309116_2.fastq.gz
AN00011576,202309121,/n/groups/kwon/joseph/data/AN00011576/202309121/202309121_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309121/202309121_2.fastq.gz
AN00011576,202309129,/n/groups/kwon/joseph/data/AN00011576/202309129/202309129_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309129/202309129_2.fastq.gz
AN00011576,202309131,/n/groups/kwon/joseph/data/AN00011576/202309131/202309131_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309131/202309131_2.fastq.gz
AN00011576,202309135,/n/groups/kwon/joseph/data/AN00011576/202309135/202309135_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309135/202309135_2.fastq.gz
AN00011576,202309141,/n/groups/kwon/joseph/data/AN00011576/202309141/202309141_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309141/202309141_2.fastq.gz
AN00011576,202309145,/n/groups/kwon/joseph/data/AN00011576/202309145/202309145_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309145/202309145_2.fastq.gz
AN00011576,202309149,/n/groups/kwon/joseph/data/AN00011576/202309149/202309149_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309149/202309149_2.fastq.gz
AN00011576,202309157,/n/groups/kwon/joseph/data/AN00011576/202309157/202309157_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309157/202309157_2.fastq.gz
AN00011576,202309162,/n/groups/kwon/joseph/data/AN00011576/202309162/202309162_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309162/202309162_2.fastq.gz
AN00011576,202309165,/n/groups/kwon/joseph/data/AN00011576/202309165/202309165_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309165/202309165_2.fastq.gz
AN00011576,202309172,/n/groups/kwon/joseph/data/AN00011576/202309172/202309172_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309172/202309172_2.fastq.gz
AN00011576,202309175,/n/groups/kwon/joseph/data/AN00011576/202309175/202309175_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309175/202309175_2.fastq.gz
AN00011576,202309179,/n/groups/kwon/joseph/data/AN00011576/202309179/202309179_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309179/202309179_2.fastq.gz
AN00011576,202309182,/n/groups/kwon/joseph/data/AN00011576/202309182/202309182_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309182/202309182_2.fastq.gz
AN00011576,202309189,/n/groups/kwon/joseph/data/AN00011576/202309189/202309189_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309189/202309189_2.fastq.gz
AN00011576,202309193,/n/groups/kwon/joseph/data/AN00011576/202309193/202309193_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309193/202309193_2.fastq.gz
AN00011576,202309197,/n/groups/kwon/joseph/data/AN00011576/202309197/202309197_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309197/202309197_2.fastq.gz
AN00011576,202309202,/n/groups/kwon/joseph/data/AN00011576/202309202/202309202_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309202/202309202_2.fastq.gz
AN00011576,202309209,/n/groups/kwon/joseph/data/AN00011576/202309209/202309209_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309209/202309209_2.fastq.gz
AN00011576,202309216,/n/groups/kwon/joseph/data/AN00011576/202309216/202309216_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309216/202309216_2.fastq.gz
AN00011576,202309221,/n/groups/kwon/joseph/data/AN00011576/202309221/202309221_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309221/202309221_2.fastq.gz
AN00011576,202309225,/n/groups/kwon/joseph/data/AN00011576/202309225/202309225_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309225/202309225_2.fastq.gz
AN00011576,202309228,/n/groups/kwon/joseph/data/AN00011576/202309228/202309228_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309228/202309228_2.fastq.gz
AN00011576,202309230,/n/groups/kwon/joseph/data/AN00011576/202309230/202309230_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309230/202309230_2.fastq.gz
AN00011576,202309235,/n/groups/kwon/joseph/data/AN00011576/202309235/202309235_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309235/202309235_2.fastq.gz
AN00011576,202309238,/n/groups/kwon/joseph/data/AN00011576/202309238/202309238_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309238/202309238_2.fastq.gz
AN00011576,202309252,/n/groups/kwon/joseph/data/AN00011576/202309252/202309252_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309252/202309252_2.fastq.gz
AN00011576,202309256,/n/groups/kwon/joseph/data/AN00011576/202309256/202309256_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309256/202309256_2.fastq.gz
AN00011576,202309274,/n/groups/kwon/joseph/data/AN00011576/202309274/202309274_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309274/202309274_2.fastq.gz
AN00011576,202309277,/n/groups/kwon/joseph/data/AN00011576/202309277/202309277_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309277/202309277_2.fastq.gz
AN00011576,202309281,/n/groups/kwon/joseph/data/AN00011576/202309281/202309281_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309281/202309281_2.fastq.gz
AN00011576,202309286,/n/groups/kwon/joseph/data/AN00011576/202309286/202309286_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309286/202309286_2.fastq.gz
AN00011576,202309304,/n/groups/kwon/joseph/data/AN00011576/202309304/202309304_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309304/202309304_2.fastq.gz
AN00011576,202309312,/n/groups/kwon/joseph/data/AN00011576/202309312/202309312_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309312/202309312_2.fastq.gz
AN00011576,202309319,/n/groups/kwon/joseph/data/AN00011576/202309319/202309319_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309319/202309319_2.fastq.gz
AN00011576,202309323,/n/groups/kwon/joseph/data/AN00011576/202309323/202309323_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309323/202309323_2.fastq.gz
AN00011576,202309328,/n/groups/kwon/joseph/data/AN00011576/202309328/202309328_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309328/202309328_2.fastq.gz
AN00011576,202309331,/n/groups/kwon/joseph/data/AN00011576/202309331/202309331_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309331/202309331_2.fastq.gz
AN00011576,202309335,/n/groups/kwon/joseph/data/AN00011576/202309335/202309335_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309335/202309335_2.fastq.gz
AN00011576,202309339,/n/groups/kwon/joseph/data/AN00011576/202309339/202309339_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309339/202309339_2.fastq.gz
AN00011576,202309345,/n/groups/kwon/joseph/data/AN00011576/202309345/202309345_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309345/202309345_2.fastq.gz
AN00011576,202309356,/n/groups/kwon/joseph/data/AN00011576/202309356/202309356_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309356/202309356_2.fastq.gz
AN00011576,202309364,/n/groups/kwon/joseph/data/AN00011576/202309364/202309364_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309364/202309364_2.fastq.gz
AN00011576,202309369,/n/groups/kwon/joseph/data/AN00011576/202309369/202309369_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309369/202309369_2.fastq.gz
AN00011576,202309372,/n/groups/kwon/joseph/data/AN00011576/202309372/202309372_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309372/202309372_2.fastq.gz
AN00011576,202309376,/n/groups/kwon/joseph/data/AN00011576/202309376/202309376_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309376/202309376_2.fastq.gz
AN00011576,202309379,/n/groups/kwon/joseph/data/AN00011576/202309379/202309379_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309379/202309379_2.fastq.gz
AN00011576,202309383,/n/groups/kwon/joseph/data/AN00011576/202309383/202309383_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309383/202309383_2.fastq.gz
AN00011576,202309390,/n/groups/kwon/joseph/data/AN00011576/202309390/202309390_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309390/202309390_2.fastq.gz
AN00011576,202309397,/n/groups/kwon/joseph/data/AN00011576/202309397/202309397_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309397/202309397_2.fastq.gz
AN00011576,202309409,/n/groups/kwon/joseph/data/AN00011576/202309409/202309409_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309409/202309409_2.fastq.gz
AN00011576,202309412,/n/groups/kwon/joseph/data/AN00011576/202309412/202309412_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309412/202309412_2.fastq.gz
AN00011576,202309415,/n/groups/kwon/joseph/data/AN00011576/202309415/202309415_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309415/202309415_2.fastq.gz
AN00011576,202309419,/n/groups/kwon/joseph/data/AN00011576/202309419/202309419_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309419/202309419_2.fastq.gz
AN00011576,202309423,/n/groups/kwon/joseph/data/AN00011576/202309423/202309423_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309423/202309423_2.fastq.gz
AN00011576,202309426,/n/groups/kwon/joseph/data/AN00011576/202309426/202309426_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309426/202309426_2.fastq.gz
AN00011576,202309430,/n/groups/kwon/joseph/data/AN00011576/202309430/202309430_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309430/202309430_2.fastq.gz
AN00011576,202309433,/n/groups/kwon/joseph/data/AN00011576/202309433/202309433_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309433/202309433_2.fastq.gz
AN00011576,202309440,/n/groups/kwon/joseph/data/AN00011576/202309440/202309440_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309440/202309440_2.fastq.gz
AN00011576,202309450,/n/groups/kwon/joseph/data/AN00011576/202309450/202309450_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309450/202309450_2.fastq.gz
AN00011576,202309457,/n/groups/kwon/joseph/data/AN00011576/202309457/202309457_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309457/202309457_2.fastq.gz
AN00011576,202309465,/n/groups/kwon/joseph/data/AN00011576/202309465/202309465_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309465/202309465_2.fastq.gz
AN00011576,202309470,/n/groups/kwon/joseph/data/AN00011576/202309470/202309470_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309470/202309470_2.fastq.gz
AN00011576,202309474,/n/groups/kwon/joseph/data/AN00011576/202309474/202309474_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309474/202309474_2.fastq.gz
AN00011576,202309481,/n/groups/kwon/joseph/data/AN00011576/202309481/202309481_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309481/202309481_2.fastq.gz
AN00011576,202309484,/n/groups/kwon/joseph/data/AN00011576/202309484/202309484_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309484/202309484_2.fastq.gz
AN00011576,202309488,/n/groups/kwon/joseph/data/AN00011576/202309488/202309488_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309488/202309488_2.fastq.gz
AN00011576,202309494,/n/groups/kwon/joseph/data/AN00011576/202309494/202309494_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309494/202309494_2.fastq.gz
AN00011576,202309499,/n/groups/kwon/joseph/data/AN00011576/202309499/202309499_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309499/202309499_2.fastq.gz
AN00011576,202309506,/n/groups/kwon/joseph/data/AN00011576/202309506/202309506_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309506/202309506_2.fastq.gz
AN00011576,202309509,/n/groups/kwon/joseph/data/AN00011576/202309509/202309509_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309509/202309509_2.fastq.gz
AN00011576,202309515,/n/groups/kwon/joseph/data/AN00011576/202309515/202309515_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309515/202309515_2.fastq.gz
AN00011576,202309519,/n/groups/kwon/joseph/data/AN00011576/202309519/202309519_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309519/202309519_2.fastq.gz
AN00011576,202309524,/n/groups/kwon/joseph/data/AN00011576/202309524/202309524_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309524/202309524_2.fastq.gz
AN00011576,202309527,/n/groups/kwon/joseph/data/AN00011576/202309527/202309527_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309527/202309527_2.fastq.gz
AN00011576,202309531,/n/groups/kwon/joseph/data/AN00011576/202309531/202309531_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309531/202309531_2.fastq.gz
AN00011576,202309540,/n/groups/kwon/joseph/data/AN00011576/202309540/202309540_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309540/202309540_2.fastq.gz
AN00011576,202309544,/n/groups/kwon/joseph/data/AN00011576/202309544/202309544_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309544/202309544_2.fastq.gz
AN00011576,202309548,/n/groups/kwon/joseph/data/AN00011576/202309548/202309548_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309548/202309548_2.fastq.gz
AN00011576,202309550,/n/groups/kwon/joseph/data/AN00011576/202309550/202309550_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309550/202309550_2.fastq.gz
AN00011576,202309561,/n/groups/kwon/joseph/data/AN00011576/202309561/202309561_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309561/202309561_2.fastq.gz
AN00011576,202309564,/n/groups/kwon/joseph/data/AN00011576/202309564/202309564_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309564/202309564_2.fastq.gz
AN00011576,202309569,/n/groups/kwon/joseph/data/AN00011576/202309569/202309569_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309569/202309569_2.fastq.gz
AN00011576,202309572,/n/groups/kwon/joseph/data/AN00011576/202309572/202309572_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309572/202309572_2.fastq.gz
AN00011576,202309575,/n/groups/kwon/joseph/data/AN00011576/202309575/202309575_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309575/202309575_2.fastq.gz
AN00011576,202309580,/n/groups/kwon/joseph/data/AN00011576/202309580/202309580_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309580/202309580_2.fastq.gz
AN00011576,202309585,/n/groups/kwon/joseph/data/AN00011576/202309585/202309585_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309585/202309585_2.fastq.gz
AN00011576,202309593,/n/groups/kwon/joseph/data/AN00011576/202309593/202309593_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309593/202309593_2.fastq.gz
AN00011576,202309597,/n/groups/kwon/joseph/data/AN00011576/202309597/202309597_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309597/202309597_2.fastq.gz
AN00011576,202309600,/n/groups/kwon/joseph/data/AN00011576/202309600/202309600_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309600/202309600_2.fastq.gz
AN00011576,202309615,/n/groups/kwon/joseph/data/AN00011576/202309615/202309615_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309615/202309615_2.fastq.gz
AN00011576,202309617,/n/groups/kwon/joseph/data/AN00011576/202309617/202309617_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309617/202309617_2.fastq.gz
AN00011576,202309622,/n/groups/kwon/joseph/data/AN00011576/202309622/202309622_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309622/202309622_2.fastq.gz
AN00011576,202309625,/n/groups/kwon/joseph/data/AN00011576/202309625/202309625_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309625/202309625_2.fastq.gz
AN00011576,202309637,/n/groups/kwon/joseph/data/AN00011576/202309637/202309637_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309637/202309637_2.fastq.gz
AN00011576,202309640,/n/groups/kwon/joseph/data/AN00011576/202309640/202309640_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309640/202309640_2.fastq.gz
AN00011576,202309644,/n/groups/kwon/joseph/data/AN00011576/202309644/202309644_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309644/202309644_2.fastq.gz
AN00011576,202309652,/n/groups/kwon/joseph/data/AN00011576/202309652/202309652_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309652/202309652_2.fastq.gz
AN00011576,202309655,/n/groups/kwon/joseph/data/AN00011576/202309655/202309655_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309655/202309655_2.fastq.gz
AN00011576,202309659,/n/groups/kwon/joseph/data/AN00011576/202309659/202309659_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309659/202309659_2.fastq.gz
AN00011576,202309663,/n/groups/kwon/joseph/data/AN00011576/202309663/202309663_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309663/202309663_2.fastq.gz
AN00011576,202309677,/n/groups/kwon/joseph/data/AN00011576/202309677/202309677_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309677/202309677_2.fastq.gz
AN00011576,202309679,/n/groups/kwon/joseph/data/AN00011576/202309679/202309679_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309679/202309679_2.fastq.gz
AN00011576,202309685,/n/groups/kwon/joseph/data/AN00011576/202309685/202309685_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309685/202309685_2.fastq.gz
AN00011576,202309690,/n/groups/kwon/joseph/data/AN00011576/202309690/202309690_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309690/202309690_2.fastq.gz
AN00011576,202309701,/n/groups/kwon/joseph/data/AN00011576/202309701/202309701_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309701/202309701_2.fastq.gz
AN00011576,202309715,/n/groups/kwon/joseph/data/AN00011576/202309715/202309715_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309715/202309715_2.fastq.gz
AN00011576,202309719,/n/groups/kwon/joseph/data/AN00011576/202309719/202309719_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309719/202309719_2.fastq.gz
AN00011576,202309733,/n/groups/kwon/joseph/data/AN00011576/202309733/202309733_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309733/202309733_2.fastq.gz
AN00011576,202309738,/n/groups/kwon/joseph/data/AN00011576/202309738/202309738_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309738/202309738_2.fastq.gz
AN00011576,202309740,/n/groups/kwon/joseph/data/AN00011576/202309740/202309740_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309740/202309740_2.fastq.gz
AN00011576,202309750,/n/groups/kwon/joseph/data/AN00011576/202309750/202309750_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309750/202309750_2.fastq.gz
AN00011576,202309803,/n/groups/kwon/joseph/data/AN00011576/202309803/202309803_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309803/202309803_2.fastq.gz
AN00011576,202309806,/n/groups/kwon/joseph/data/AN00011576/202309806/202309806_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309806/202309806_2.fastq.gz
AN00011576,202309810,/n/groups/kwon/joseph/data/AN00011576/202309810/202309810_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309810/202309810_2.fastq.gz
AN00011576,202309870,/n/groups/kwon/joseph/data/AN00011576/202309870/202309870_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309870/202309870_2.fastq.gz
AN00011576,202309959,/n/groups/kwon/joseph/data/AN00011576/202309959/202309959_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309959/202309959_2.fastq.gz
AN00011576,202309963,/n/groups/kwon/joseph/data/AN00011576/202309963/202309963_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309963/202309963_2.fastq.gz
AN00011576,202309964,/n/groups/kwon/joseph/data/AN00011576/202309964/202309964_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309964/202309964_2.fastq.gz
AN00011576,202309971,/n/groups/kwon/joseph/data/AN00011576/202309971/202309971_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309971/202309971_2.fastq.gz
AN00011576,202309975,/n/groups/kwon/joseph/data/AN00011576/202309975/202309975_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309975/202309975_2.fastq.gz
AN00011576,202309978,/n/groups/kwon/joseph/data/AN00011576/202309978/202309978_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309978/202309978_2.fastq.gz
AN00011576,202309987,/n/groups/kwon/joseph/data/AN00011576/202309987/202309987_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309987/202309987_2.fastq.gz
AN00011576,202309990,/n/groups/kwon/joseph/data/AN00011576/202309990/202309990_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309990/202309990_2.fastq.gz
AN00011576,202309999,/n/groups/kwon/joseph/data/AN00011576/202309999/202309999_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202309999/202309999_2.fastq.gz
AN00011576,202310010,/n/groups/kwon/joseph/data/AN00011576/202310010/202310010_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202310010/202310010_2.fastq.gz
AN00011576,202310015,/n/groups/kwon/joseph/data/AN00011576/202310015/202310015_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202310015/202310015_2.fastq.gz
AN00011576,202310019,/n/groups/kwon/joseph/data/AN00011576/202310019/202310019_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202310019/202310019_2.fastq.gz
AN00011576,202310034,/n/groups/kwon/joseph/data/AN00011576/202310034/202310034_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202310034/202310034_2.fastq.gz
AN00011576,202310050,/n/groups/kwon/joseph/data/AN00011576/202310050/202310050_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202310050/202310050_2.fastq.gz
AN00011576,202310054,/n/groups/kwon/joseph/data/AN00011576/202310054/202310054_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202310054/202310054_2.fastq.gz
AN00011576,202310059,/n/groups/kwon/joseph/data/AN00011576/202310059/202310059_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202310059/202310059_2.fastq.gz
AN00011576,202310082,/n/groups/kwon/joseph/data/AN00011576/202310082/202310082_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202310082/202310082_2.fastq.gz
AN00011576,202310103,/n/groups/kwon/joseph/data/AN00011576/202310103/202310103_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202310103/202310103_2.fastq.gz
AN00011576,202310107,/n/groups/kwon/joseph/data/AN00011576/202310107/202310107_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202310107/202310107_2.fastq.gz
AN00011576,202310114,/n/groups/kwon/joseph/data/AN00011576/202310114/202310114_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202310114/202310114_2.fastq.gz
AN00011576,202310117,/n/groups/kwon/joseph/data/AN00011576/202310117/202310117_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/202310117/202310117_2.fastq.gz
AN00011576,203323505,/n/groups/kwon/joseph/data/AN00011576/203323505/203323505_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/203323505/203323505_2.fastq.gz
AN00011576,203323508,/n/groups/kwon/joseph/data/AN00011576/203323508/203323508_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/203323508/203323508_2.fastq.gz
AN00011576,203323556,/n/groups/kwon/joseph/data/AN00011576/203323556/203323556_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/203323556/203323556_2.fastq.gz
AN00011576,203323559,/n/groups/kwon/joseph/data/AN00011576/203323559/203323559_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/203323559/203323559_2.fastq.gz
AN00011576,203323586,/n/groups/kwon/joseph/data/AN00011576/203323586/203323586_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/203323586/203323586_2.fastq.gz
AN00011576,203323590,/n/groups/kwon/joseph/data/AN00011576/203323590/203323590_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/203323590/203323590_2.fastq.gz
AN00011576,203323593,/n/groups/kwon/joseph/data/AN00011576/203323593/203323593_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/203323593/203323593_2.fastq.gz
AN00011576,203323607,/n/groups/kwon/joseph/data/AN00011576/203323607/203323607_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/203323607/203323607_2.fastq.gz
AN00011576,203323613,/n/groups/kwon/joseph/data/AN00011576/203323613/203323613_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/203323613/203323613_2.fastq.gz
AN00011576,203323617,/n/groups/kwon/joseph/data/AN00011576/203323617/203323617_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/203323617/203323617_2.fastq.gz
AN00011576,203323627,/n/groups/kwon/joseph/data/AN00011576/203323627/203323627_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/203323627/203323627_2.fastq.gz
AN00011576,203323630,/n/groups/kwon/joseph/data/AN00011576/203323630/203323630_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/203323630/203323630_2.fastq.gz
AN00011576,203323634,/n/groups/kwon/joseph/data/AN00011576/203323634/203323634_1.fastq.gz,/n/groups/kwon/joseph/data/AN00011576/203323634/203323634_2.fastq.gz
